"url","twitterUrl","id","text","retweetCount","replyCount","likeCount","quoteCount","createdAt","bookmarkCount","isRetweet","isQuote"
"https://x.com/RangelP38276445/status/1803532070129656058","https://twitter.com/RangelP38276445/status/1803532070129656058","1803532070129656058","O povo brasileiro é idiota,  o Luladrão é a  alma mais honesta do Brasil. 
Os empresários devolveram o dinheiro do roubo na Petrobras sem ter roubado. 
PT  não é uma facção criminosa,  apesar de todos os seus ""líderes"" ter sido presos por corrupção.","0","0","0","0","Wed Jun 19 20:55:28 +0000 2024","0","false","true"
"https://x.com/mmadu/status/1803531247932559732","https://twitter.com/mmadu/status/1803531247932559732","1803531247932559732","Não poderia ser diferente. Petrobras é empresa de economia mista com maioria acionária e controle pela União. Quem fala pela União é o Presidente da República, eleito para isso: governar.","0","0","0","0","Wed Jun 19 20:52:12 +0000 2024","0","false","true"
"https://x.com/faoposicao/status/1803526774266958003","https://twitter.com/faoposicao/status/1803526774266958003","1803526774266958003","Os bandidos retornam à Petrobrás, para aumentar o ""assalto"" !!!!!!","0","0","0","0","Wed Jun 19 20:34:25 +0000 2024","0","false","true"
"https://x.com/lorenzobmb/status/1803522723114561741","https://twitter.com/lorenzobmb/status/1803522723114561741","1803522723114561741","Depois de tantos ataques e sabotagens de bolsonaristas e lavajateiros, a Petrobras segue firme como a empresa mais importante do Brasil. Patrimônio do povo brasileiro!","0","0","0","0","Wed Jun 19 20:18:19 +0000 2024","0","false","true"
"https://x.com/tebb29/status/1803522535545512308","https://twitter.com/tebb29/status/1803522535545512308","1803522535545512308","#PETR4 $PBR 🇧🇷

MAGDA PETROBRAS: PETROBRAS NASCEU DO DESEJO POR UM PAÍS SOBERANO NA PRODUÇÃO DE ENERGIA

MAGDA PETROBRAS: O QUE VAMOS FAZER NA PETROBRAS ESTÁ NO PLANEJAMENTO ESTRATÉGICO

MAGDA PETROBRAS: TORNAREMOS REALIDADE O QUE FOI PLANEJADO, MAS COM CELERIDADE

MAGDA PETROBRAS: NOSSA GESTÃO ESTÁ TOTALMENTE ALINHADA COM VISÃO DE LULA (🤦‍♂️)

MAGDA PETROBRAS: GESTÃO TAMBÉM ESTÁ EM CONSONÂNCIA COM VISÃO DE MERCADO

MAGDA PETROBRAS: BUSCAREMOS GERAÇÃO DE VALOR ECONÔMICO E RENTABILIDADE","0","0","0","0","Wed Jun 19 20:17:34 +0000 2024","0","false","true"
"https://x.com/PTRJ13/status/1803520369594179856","https://twitter.com/PTRJ13/status/1803520369594179856","1803520369594179856","O nosso presidente Lula encontra-se no Rio de Janeiro para mais um compromisso de governo: a posse da nova presidente da Petrobrás ⭐️","0","0","2","0","Wed Jun 19 20:08:58 +0000 2024","0","false","true"
"https://x.com/Centauro1700/status/1803517175661036026","https://twitter.com/Centauro1700/status/1803517175661036026","1803517175661036026","O Lula ou o PT devem ter uma dívida muito grande com esse Guido, tentaram Valle, tentaram Petrobras e outros e agora BC.","0","0","0","0","Wed Jun 19 19:56:17 +0000 2024","0","false","true"
"https://x.com/Verazattar/status/1803512464421552572","https://twitter.com/Verazattar/status/1803512464421552572","1803512464421552572","O meu filho começou assim, só que tinha 16 anos. Começou nesta empresa de tecnologia aí formou-se em engenharia elétrica na Gama Filho, fez concurso para a Petrobras, passou, casou e hoje mora no Recreio. Agora tem vagabundo que fica morando direto com os pais. EDUCAÇÃO é TUDO.","0","0","3","0","Wed Jun 19 19:37:33 +0000 2024","0","false","true"
"https://x.com/ResistenciaLi/status/1803503525755777335","https://twitter.com/ResistenciaLi/status/1803503525755777335","1803503525755777335","Estou vendo o Lula falando sobre reerguer a indústria naval com base na demanda da petrobras, porém, a boa verdade é que em breve (10 anos) os navios petroleiros não terão mais tanta utilidade. 

1/3 da marinha mercante é pra transportar combustíveis fósseis.","0","0","2","0","Wed Jun 19 19:02:02 +0000 2024","0","false","true"
"https://x.com/guilhermetesch/status/1803493992245367098","https://twitter.com/guilhermetesch/status/1803493992245367098","1803493992245367098","Vaccari &amp; Petrobras e agora mais essa. Bizarro.","0","0","0","0","Wed Jun 19 18:24:09 +0000 2024","0","false","true"
"https://x.com/carlalima1704/status/1803492714153124337","https://twitter.com/carlalima1704/status/1803492714153124337","1803492714153124337","“Oxi, o que são os três bilhões desviados da Petrobras perto de Bolsonaro fascista…”  Caetano Veloso.
Estou com ranço de vários artistas.Que triste! Minha primeira Escola (faculdade) foi em https://t.co/VRpAwMyeW4 e aprendi muito.E na minha turma não tinha nenhum  BADABAUÊ.","0","0","0","0","Wed Jun 19 18:19:04 +0000 2024","0","false","true"
"https://x.com/DarkHoward/status/1803485556598358021","https://twitter.com/DarkHoward/status/1803485556598358021","1803485556598358021","O jeito que essa galera é burra com orgulho de ser burra não tá escrito. Sem a Petrobrás esse investimento nas 900 startups não seria igual e com risco de sequer investir. Privado não quer investir em nada, nem no que são suas obrigações contratuais.","0","0","0","0","Wed Jun 19 17:50:38 +0000 2024","0","false","true"
"https://x.com/Dessler_/status/1803473582892216457","https://twitter.com/Dessler_/status/1803473582892216457","1803473582892216457","@Doug37188290091 @JUST1CE1RO @historia_pensar @jairbolsonaro Basta ligar os pontos.
Colocou diretores corruptos na Petrobras para assinarem contratos superfaturados com empreiteiras.
As empreiteiras entregavam a propina para o Lula e o PT e ainda pagavam despesas do Lula
🫏🫏🫏🫏🫏🫏🫏🫏😂😂😂😂😂
https://t.co/9ZCkZgetx2","0","1","0","0","Wed Jun 19 17:03:03 +0000 2024","0","false","true"
"https://x.com/brujomarcelo/status/1803469473539826172","https://twitter.com/brujomarcelo/status/1803469473539826172","1803469473539826172","Enquanto os Culipe Neto da vida falam de aborto, a Petrobrás vem sendo saqueada sem dó nem piedade.","0","0","0","0","Wed Jun 19 16:46:43 +0000 2024","0","false","true"
"https://x.com/gabrielleburcci/status/1803464311823609881","https://twitter.com/gabrielleburcci/status/1803464311823609881","1803464311823609881","O PT está desde o início tentando arrancar Campos Neto do BC, mas agora que a Petrobras tá liberada precisam correr com este projeto para terem mais “liberdade financeira,”se é que vocês me entendem!","0","0","1","0","Wed Jun 19 16:26:13 +0000 2024","0","false","true"
"https://x.com/Fyafir/status/1803460403583689158","https://twitter.com/Fyafir/status/1803460403583689158","1803460403583689158","11. Fuga nos presídios de segurança máxima 
12. 300 sigilos do molusco
13. O arcabouço fiscal
14. A importação do arroz
15. A compra de 13 usinas deficitárias no Amazonas 
16. Essa pedalada de 19 bilhões aplicada na Petrobras
17. As ações que estão sendo realizadas no RS.","0","0","0","0","Wed Jun 19 16:10:41 +0000 2024","0","false","true"
"https://x.com/Impostodoamor/status/1803450779228869007","https://twitter.com/Impostodoamor/status/1803450779228869007","1803450779228869007","Se fosse ao contrário, teria uns retardados partindo para a agressão, bolsonarista não liga para petista… abelha não ensina para mosca que mel é melhor que bosta.
————————
Presidente
Coréia do Norte
Petrobras
Bozo","0","0","0","0","Wed Jun 19 15:32:26 +0000 2024","0","false","true"
"https://x.com/DaSilva74306/status/1803448143062634534","https://twitter.com/DaSilva74306/status/1803448143062634534","1803448143062634534","Só não indicia os ladrões da Petrobras.","0","0","0","0","Wed Jun 19 15:21:58 +0000 2024","0","false","true"
"https://x.com/henriqueluizhl/status/1803443784291660169","https://twitter.com/henriqueluizhl/status/1803443784291660169","1803443784291660169","TEM QUE PRENDER OS IRMÃOS BATISTA, O CONSELHO DA ELETROBRAS ,  QUE VENDEU AS 13 EMPRESAS , O RESPONSAVEL DO GOVERNO POR ESSA MEDIDA PROVISORIA ,ISSO É MAIS UM GOLPE DO ESTILO DA PETROBRAS. VAGABUNDOS .","0","0","0","0","Wed Jun 19 15:04:39 +0000 2024","1","false","true"
"https://x.com/sindipetro_es/status/1803440033535246395","https://twitter.com/sindipetro_es/status/1803440033535246395","1803440033535246395","Ninguém aqui falou que ele trabalhou na Petrobrás. O que ele fez, foi esse podcast aqui, durante a gestão que menos investiu em inovação na história da empresa. É disso que estamos falando, fora as defesas sobre a privatização da empresa em outros espaços. https://t.co/JnuvgvLdI2","4","0","76","0","Wed Jun 19 14:49:44 +0000 2024","1","false","true"
